timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,servingcell,is_tdd,LTE_MCC,LTE_MNC,LTE_cellID,LTE_PCID,LTE_ARFCN,freq_band_ind,UL_bandwidth,DL_bandwidth,LTE_TAC,LTE_RSRP,LTE_RSRQ,LTE_RSSI,LTE_SINR,LTE_CQI,LTE_tx_power,srxlev,5G cell,5G_MCC,5G_MNC,5G_PCID,5G_RSRP,5G_SINR,5G_RSRQ,5G_ARFCN,5G_band,,
2025-03-05T15:43:12.803042Z,283894908.1425944,116329122.65256415,25.321,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,25.321,http://www.speedtest.net/result/17455004406.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-12,-36,11,11,-260,-,"+QENG: ""NR5G-NSA""",242,02,376,-85,29,-11,647424,78,12,1
2025-03-05T15:48:40.006777Z,317987421.06816703,112274535.20696297,22.857,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,22.857,http://www.speedtest.net/result/17455027899.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-12,-36,10,10,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-85,29,-11,647424,78,12,1
2025-03-05T15:54:06.901001Z,249948340.9949896,117636176.05173197,23.17,59.9494,10.7564,Oslo,Norway,Sikt - Uninett,64688,23.17,http://www.speedtest.net/result/17455050853.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-14,-34,10,12,-250,-,"+QENG: ""NR5G-NSA""",242,02,376,-86,29,-11,647424,78,12,1
2025-03-05T15:59:34.328629Z,311257246.30219626,113464976.74955232,25.169,59.9494,10.7564,Oslo,Norway,Telia Norge AS,31861,25.169,http://www.speedtest.net/result/17455073540.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-13,-35,10,11,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-85,29,-11,647424,78,12,1
2025-03-05T16:05:01.193192Z,143686980.78942877,100301267.9991201,45.222,63.8258,20.2630,Umea,Sweden,84 Grams AB,60270,45.222,http://www.speedtest.net/result/17455096585.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-13,-36,10,8,-230,-,"+QENG: ""NR5G-NSA""",242,02,376,-86,29,-11,647424,78,12,1
2025-03-05T16:10:28.885835Z,315830806.7682814,108002295.93841058,37.235,55.6500,12.3000,Taastrup,Denmark,EWII,9891,37.235,http://www.speedtest.net/result/17455118849.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-13,-33,9,10,-300,-,"+QENG: ""NR5G-NSA""",242,02,376,-86,29,-11,647424,78,12,1
2025-03-05T16:15:55.817633Z,321378160.80417895,116602555.27927458,30.834,59.9494,10.7564,Oslo,Norway,Blix Solutions AS,32410,30.834,http://www.speedtest.net/result/17455141592.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-13,-35,10,7,-80,-,"+QENG: ""NR5G-NSA""",242,02,376,-86,29,-11,647424,78,12,1
2025-03-05T16:21:22.220389Z,212382847.6502047,86131814.01929288,31.046,55.6750,12.5687,Copenhagen,Denmark,Hi3G Denmark ApS,16057,31.046,http://www.speedtest.net/result/17455163881.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-13,-34,11,9,-70,-,"+QENG: ""NR5G-NSA""",242,02,376,-86,29,-11,647424,78,12,1
2025-03-05T16:26:48.999910Z,304017622.9429796,118332844.80134796,30.718,59.9494,10.7564,Oslo,Norway,Blix Solutions AS,32410,30.718,http://www.speedtest.net/result/17455185958.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-12,-34,10,10,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-86,29,-11,647424,78,12,1
2025-03-05T16:32:16.439448Z,317603609.7456668,110292312.63613679,28.665,59.9494,10.7564,Oslo,Norway,Blix Solutions AS,32410,28.665,http://www.speedtest.net/result/17455208301.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-13,-32,9,8,-260,-,"+QENG: ""NR5G-NSA""",242,02,376,-86,29,-11,647424,78,12,1
2025-03-05T16:37:43.150169Z,212784167.03944778,102830062.0422478,42.154,63.8258,20.2630,Umea,Sweden,84 Grams AB,60270,42.154,http://www.speedtest.net/result/17455230652.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-14,-35,10,9,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-87,29,-11,647424,78,12,1
2025-03-05T16:43:10.196744Z,248011712.2322472,116183372.34354271,24.25,61.1153,10.4662,Lillehammer,Norway,Eidsiva bredbånd AS,15513,24.25,http://www.speedtest.net/result/17455253628.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE29,168,1650,3,5,5,901,-69,-13,-36,10,9,-280,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,29,-11,647424,78,12,1
