timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,servingcell,is_tdd,LTE_MCC,LTE_MNC,LTE_cellID,LTE_PCID,LTE_ARFCN,freq_band_ind,UL_bandwidth,DL_bandwidth,LTE_TAC,LTE_RSRP,LTE_RSRQ,LTE_RSSI,LTE_SINR,LTE_CQI,LTE_tx_power,srxlev,5G cell,5G_MCC,5G_MNC,5G_PCID,5G_RSRP,5G_SINR,5G_RSRQ,5G_ARFCN,5G_band,,
2025-02-26T14:40:13.972304Z,393732493.12590015,75994626.59442072,24.882,59.9494,10.7564,Oslo,Norway,Telia Norge AS,31861,24.882,http://www.speedtest.net/result/17426572627.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-14,-35,8,8,-360,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,26,-11,647424,78,12,1
2025-02-26T14:45:39.306550Z,374978298.71791625,110816874.1387863,28.247,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,28.247,http://www.speedtest.net/result/17426596508.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-33,10,4,-340,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,26,-11,647424,78,12,1
2025-02-26T14:51:08.013749Z,266187401.04244193,106888994.11462376,25.56,63.4305,10.3951,Trondheim,Norway,Sikt - Uninett,25057,25.56,http://www.speedtest.net/result/17426619917.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-38,10,10,-370,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,27,-11,647424,78,12,1
2025-02-26T14:56:35.155549Z,283062493.5594864,110615021.23299545,25.577,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,25.577,http://www.speedtest.net/result/17426643003.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-14,-29,10,11,-370,-,"+QENG: ""NR5G-NSA""",242,02,376,-87,27,-11,647424,78,12,1
2025-02-26T15:02:01.622166Z,323151859.58194274,111164075.75598966,25.66,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,25.66,http://www.speedtest.net/result/17426666384.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-37,11,8,-360,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,26,-11,647424,78,12,1
2025-02-26T15:07:28.520097Z,324352054.4995397,113826218.93373977,23.289,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,23.289,http://www.speedtest.net/result/17426689117.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-34,9,10,-340,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,26,-11,647424,78,12,1
2025-02-26T15:12:55.643749Z,307463932.9562869,107478511.11905542,25.351,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,25.351,http://www.speedtest.net/result/17426712820.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-14,-35,10,10,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,26,-11,647424,78,12,1
2025-02-26T15:18:22.180504Z,322549936.4308323,112086415.13746893,21.581,63.4305,10.3951,Trondheim,Norway,Sikt - Uninett,25057,21.581,http://www.speedtest.net/result/17426735741.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-35,10,10,-350,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,27,-11,647424,78,12,1
2025-02-26T15:23:49.036153Z,250947732.81946653,115056207.18103705,26.954,60.3894,5.3300,Bergen,Norway,Sikt - Uninett,64687,26.954,http://www.speedtest.net/result/17426758391.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-35,10,10,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,26,-11,647424,78,12,1
2025-02-26T15:29:15.668820Z,294255819.48208016,107913355.33150004,28.926,59.9494,10.7564,Oslo,Norway,Telia Norge AS,31861,28.926,http://www.speedtest.net/result/17426781423.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-33,9,5,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,27,-11,647424,78,12,1
