timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,servingcell,is_tdd,LTE_MCC,LTE_MNC,LTE_cellID,LTE_PCID,LTE_ARFCN,freq_band_ind,UL_bandwidth,DL_bandwidth,LTE_TAC,LTE_RSRP,LTE_RSRQ,LTE_RSSI,LTE_SINR,LTE_CQI,LTE_tx_power,srxlev,5G cell,5G_MCC,5G_MNC,5G_PCID,5G_RSRP,5G_SINR,5G_RSRQ,5G_ARFCN,5G_band,,
2025-03-01T15:42:12.540757Z,253543500.7785312,114635933.8846872,24.579,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,24.579,http://www.speedtest.net/result/17439472300.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE2B,108,100,1,5,5,901,-72,-13,-40,12,3,-270,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,26,-11,647424,78,12,1
2025-03-01T15:47:37.986439Z,219047439.8590556,92310107.0654977,24.077,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,24.077,http://www.speedtest.net/result/17439490638.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE2B,108,100,1,5,5,901,-71,-14,-39,12,11,-20,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,27,-11,647424,78,12,1
2025-03-01T15:53:04.020263Z,227838892.96480215,119538269.02572274,21.587,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,21.587,http://www.speedtest.net/result/17439508914.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE2B,108,100,1,5,5,901,-71,-14,-36,8,9,-60,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,27,-11,647424,78,12,1
2025-03-01T15:58:29.819604Z,353364883.46645373,43861776.34749803,26.595,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,26.595,http://www.speedtest.net/result/17439527445.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE2B,108,100,1,5,5,901,-72,-13,-40,12,8,-10,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,26,-11,647424,78,12,1
2025-03-01T16:04:00.975468Z,257146367.96727246,121190610.23995489,31.168,59.9494,10.7564,Oslo,Norway,Blix Solutions AS,32410,31.168,http://www.speedtest.net/result/17439545611.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,5AABE2B,108,100,1,5,5,901,-71,-13,-36,7,7,-60,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
2025-03-01T16:09:27.026986Z,272719353.9149966,114182942.33872242,21.935,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,21.935,http://www.speedtest.net/result/17439563433.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB21,329,100,1,5,5,901,-72,-14,-39,10,12,-310,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-01T16:14:52.792720Z,360530795.9185254,113386745.68666732,25.037,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,25.037,http://www.speedtest.net/result/17439581971.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB21,329,100,1,5,5,901,-71,-13,-38,11,7,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-01T16:20:18.468424Z,352770013.9280311,110902516.53622484,27.254,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,27.254,http://www.speedtest.net/result/17439599888.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB21,329,100,1,5,5,901,-71,-17,-32,11,7,-260,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,26,-11,647424,78,12,1
2025-03-01T16:25:44.296450Z,293243903.5105489,104727526.3790508,23.922,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,23.922,http://www.speedtest.net/result/17439617909.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB21,329,100,1,5,5,901,-71,-15,-35,10,9,-160,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-03-01T16:31:10.123520Z,259425761.99110785,96146944.99463902,23.928,59.9494,10.7564,Oslo,Norway,NextGenTel AS,8018,23.928,http://www.speedtest.net/result/17439636090.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB21,329,100,1,5,5,901,-71,-15,-36,11,8,-30,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,27,-11,647424,78,12,1
