timestamp,download,upload,ping,server_lat,server_lon,server_name,server_country,server_sponsor,server_id,server_latency,share_url,client_lat,client_lon,servingcell,is_tdd,LTE_MCC,LTE_MNC,LTE_cellID,LTE_PCID,LTE_ARFCN,freq_band_ind,UL_bandwidth,DL_bandwidth,LTE_TAC,LTE_RSRP,LTE_RSRQ,LTE_RSSI,LTE_SINR,LTE_CQI,LTE_tx_power,srxlev,5G cell,5G_MCC,5G_MNC,5G_PCID,5G_RSRP,5G_SINR,5G_RSRQ,5G_ARFCN,5G_band,,
2025-02-28T14:39:52.927384Z,282765402.3289223,113438904.9593936,44.54,61.8308,16.0818,Ljusdal,Sweden,Ljusnet,22790,44.54,http://www.speedtest.net/result/17435282282.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-68,-15,-29,7,9,-80,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,26,-11,647424,78,12,1
2025-02-28T14:45:19.943632Z,228107678.72151795,100629272.91023763,32.339,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,32.339,http://www.speedtest.net/result/17435305631.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-68,-14,-32,11,8,-320,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,27,-11,647424,78,12,1
2025-02-28T14:50:47.204511Z,327949262.4882981,105806560.64668646,33.928,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,33.928,http://www.speedtest.net/result/17435328340.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-13,-37,12,10,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-91,26,-11,647424,78,12,1
2025-02-28T14:56:14.698620Z,300934050.6842001,114429148.54885519,31.62,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,31.62,http://www.speedtest.net/result/17435351100.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-14,-37,10,10,-290,-,"+QENG: ""NR5G-NSA""",242,02,376,-92,26,-11,647424,78,12,1
2025-02-28T15:01:41.774559Z,289219681.32009864,114116598.84997183,33.586,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,33.586,http://www.speedtest.net/result/17435373933.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-13,-36,12,9,-330,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-02-28T15:07:09.087626Z,347207208.64681655,116803880.09785312,33.592,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,33.592,http://www.speedtest.net/result/17435396153.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-14,-35,10,12,-350,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-02-28T15:12:35.700612Z,255358399.39683807,118650631.94643009,32.494,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,32.494,http://www.speedtest.net/result/17435419201.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-14,-33,10,7,-340,-,"+QENG: ""NR5G-NSA""",242,02,376,-90,27,-11,647424,78,12,1
2025-02-28T15:18:02.732562Z,223154395.82352445,79474606.66985625,32.694,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,32.694,http://www.speedtest.net/result/17435442021.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-68,-14,-34,9,9,-,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,27,-12,647424,78,12,1
2025-02-28T15:23:29.885845Z,220133080.0215343,115618831.63746692,33.242,61.7274,17.1074,Hudiksvall,Sweden,Internetport Sweden AB,31700,33.242,http://www.speedtest.net/result/17435464799.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-70,-15,-34,9,10,-,-,"+QENG: ""NR5G-NSA""",242,02,376,-89,27,-11,647424,78,12,1
2025-02-28T15:28:57.232499Z,443823369.2739476,73801531.48528291,24.248,59.9494,10.7564,Oslo,Norway,Iver Norge AS,18316,24.248,http://www.speedtest.net/result/17435487244.png,59.9452,10.7559,"+QENG: ""LTE""","""FDD""",242,02,1EBAB1F,302,1650,3,5,5,901,-69,-15,-33,9,9,-70,-,"+QENG: ""NR5G-NSA""",242,02,376,-88,27,-11,647424,78,12,1
